payment_id;price;code;payment_channel;name;surname;email;gsm_number;merchant_num;merchant_name;transaction_date;item_name
541;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 13:23:00;!!!! Nefis D682 G Pro Lite
806;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 13:21:00;!!!! Nefis D682 G Pro Lite
104;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 12:52:00;!!!! Nefis D682 G Pro Lite
231;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;24.08.2021 12:51:00;!!!! Nefis D682 G Pro Lite
886;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;24.08.2021 12:41:00;denem dneme deneme pul
316;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 09:52:00;PLEKSİ PLAKA LIKA 100 GARANTILI
443;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 09:50:00;PLEKSİ PLAKA LIKA 100 GARANTILI
752;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 09:47:00;PLEKSİ PLAKA LIKA 100 GARANTILI
881;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 09:41:00;IMALATCIDAN PLEKSI PLAKA GARANTILI
914;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 09:35:00;IMALATCIDAN PLEKSI PLAKA GARANTILI
664;5;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;23.08.2021 16:11:00;Kingston USB
833;1;TRY;WEB;Test Name;Test Surname;ihsahn@yahoo.com;5555555555;1;test merchant;23.08.2021 14:45:00;Kingston USB
265;1;TRY;WEB;Test Name;Test Surname;ihsahn@yahoo.com;5452221199;1;test merchant;23.08.2021 13:33:00;Kingston USB
429;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;20.08.2021 16:07:00;IYZICO TEST ÜRÜNÜ 1 TL
962;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;19.08.2021 15:19:00;Iyzico test ilanı
395;325.77;TRY;WEB;sdf;sdf;ihsahn@yahoo.com;5332223344;1;test merchant;19.08.2021 12:46:00;Iyzico test ilanı
15;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;18.08.2021 15:32:00;!!!! Nefis D682 G Pro Lite
723;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;18.08.2021 15:29:00;!!!! Nefis D682 G Pro Lite
548;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;18.08.2021 15:27:00;!!!! Nefis D682 G Pro Lite
544;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;18.08.2021 15:01:00;!!!! Nefis D682 G Pro Lite
511;10;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;18.08.2021 10:04:00;!!!! Nefis D682 G Pro Lite
78;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;17.08.2021 17:32:00;!!!! Nefis D682 G Pro Lite
672;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;16.08.2021 16:52:00;!!!! Nefis D682 G Pro Lite
27;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;16.08.2021 16:49:00;!!!! Nefis D682 G Pro Lite
351;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 16:44:00;!!!! Nefis D682 G Pro Lite
960;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 16:36:00;!!!! Nefis D682 G Pro Lite
33;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 16:26:00;!!!! Nefis D682 G Pro Lite
981;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 16:21:00;!!!! Nefis D682 G Pro Lite
195;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 16:20:00;!!!! Nefis D682 G Pro Lite
143;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 16:10:00;HERMES - 1. KALITE GERCEK DERİ KEMER KAPIDA ODEME 3TAKSİT
465;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 15:58:00;HERMES - 1. KALITE GERCEK DERİ KEMER KAPIDA ODEME 3TAKSİT
518;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 15:53:00;HERMES - 1. KALITE GERCEK DERİ KEMER KAPIDA ODEME 3TAKSİT
31;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 15:50:00;!!!! Nefis D682 G Pro Lite
325;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 15:48:00;Kingston USB
120;2;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;16.08.2021 15:23:00;HDMI Cable
71;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.08.2021 14:43:00;Kingston USB
817;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.08.2021 14:43:00;HDMI Cable
282;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.08.2021 14:43:00;Müthiş Pilot Kalem 6 TestV A
730;7;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.08.2021 10:00:00;Müthiş Pilot Kalem 6 TestV A
971;7;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.08.2021 09:57:00;Müthiş Pilot Kalem 6 TestV A
390;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.08.2021 09:57:00;patlangaç
128;0.01;TRY;MOBILE;unknown;unknown;ihsahn@yahoo.com;5552223311;373946;fund merchant;13.08.2021 09:57:00;patlangaç
42;7;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.08.2021 09:51:00;patlangaç
304;7;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.08.2021 09:46:00;!!!! Nefis D682 G Pro Lite
283;7;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;12.08.2021 17:17:00;!!!! Nefis D682 G Pro Lite
92;7;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;12.08.2021 17:07:00;!!!! Nefis D682 G Pro Lite
214;7;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;12.08.2021 17:05:00;!!!! Nefis D682 G Pro Lite
357;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;11.08.2021 16:14:00;!!!! Nefis D682 G Pro Lite
610;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;11.08.2021 16:14:00;!!!! Nefis D682 G Pro Lite
795;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;960506;gulcabuk;11.08.2021 15:18:00;!!!! Nefis D682 G Pro Lite
175;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;960957;test.com;11.08.2021 14:28:00;Müthiş Pilot Kalem 6 TestV A
500;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;960957;test.com;11.08.2021 13:47:00;!!!! Nefis D682 G Pro Lite
154;1;TRY;WEB;John;Doe;johndoe@yahoo.com;9,06E+11;960963;deneme.com;11.08.2021 09:32:00;!!!! Nefis D682 G Pro Lite
401;1;TRY;WEB;Test Name;Test Surname;akira.kurasawa@yahoo.com;5555555555;1024;expocarsi.com;11.08.2021 09:28:00;HERMES - 1. KALITE GERCEK DERİ KEMER KAPIDA ODEME 3TAKSİT
683;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1024;expocarsi.com;11.08.2021 09:27:00;HERMES - 1. KALITE GERCEK DERİ KEMER KAPIDA ODEME 3TAKSİT
781;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1024;expocarsi.com;10.08.2021 16:50:00;Müthiş Pilot Kalem 6 TestV A
562;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;10.08.2021 15:21:00;Müthiş Pilot Kalem 6 TestV A
688;900;TRY;WEB;John;Doe;email@yahoo.com;9,05E+11;1;test merchant;10.08.2021 15:20:00;dasddasasddsadasdsadsa
466;5;TRY;WEB;buyerName;buyerSurname;nbc@outlook.com;9,05E+11;960960;daftpunk;10.08.2021 14:08:00;dasasddsadasdsadsdsadsadsadsa
694;5;TRY;WEB;buyerName;buyerSurname;nbc@outlook.com;9,05E+11;960960;daftpunk;10.08.2021 14:05:00;Müthiş Pilot Kalem 6 TestV A
627;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;960960;daftpunk;10.08.2021 14:03:00;Müthiş Pilot Kalem 6 TestV A
207;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;960960;daftpunk;10.08.2021 14:02:00;Müthiş Pilot Kalem 6 TestV A
936;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;960960;daftpunk;10.08.2021 14:01:00;Müthiş Pilot Kalem 6 TestV A
547;5;TRY;WEB;buyerName;buyerSurname;nbc@outlook.com;9,05E+11;960960;daftpunk;10.08.2021 13:52:00;Müthiş Pilot Kalem 6 TestV A
600;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;1024;expocarsi.com;10.08.2021 13:49:00;Test ilanıdır dikkate almayınız
709;900;TRY;WEB;John;Doe;email@yahoo.com;9,05E+11;1;test merchant;10.08.2021 10:54:00;Müthiş Pilot Kalem 6 TestV A
333;900;TRY;WEB;John;Doe;email@yahoo.com;9,05E+11;1;test merchant;10.08.2021 10:43:00;Müthiş Pilot Kalem 6 TestV A
392;1;TRY;WEB;Test Name;Test Surname;akira.kurasawa@yahoo.com;5555555555;1024;expocarsi.com;10.08.2021 10:30:00;Müthiş Pilot Kalem 6 TestV A
481;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;1024;expocarsi.com;09.08.2021 09:52:00;Müthiş Pilot Kalem 6 TestV A
618;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;1024;expocarsi.com;09.08.2021 09:32:00;Müthiş Pilot Kalem 6 TestV A
227;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;1024;expocarsi.com;08.08.2021 22:19:00;Müthiş Pilot Kalem 6 TestV A
233;1;TRY;WEB;Hulusi;Test Surname;borknagar@myspace.com;5322222222;960963;deneme.com;06.08.2021 14:40:00;Müthiş Pilot Kalem 6 TestV A
652;1;TRY;WEB;Hulusi;Test Surname;borknagar@myspace.com;5322222222;960963;deneme.com;06.08.2021 14:33:00;Müthiş Pilot Kalem 6 TestV A
536;1;TRY;WEB;Test Name;Test Surname;borknagar@myspace.com;5322222222;960963;deneme.com;06.08.2021 14:26:00;Fotoğraf Kamera Aksesuarlar Battery G
844;1;TRY;WEB;Hulusi;Test Surname;borknagar@myspace.com;5322222222;960963;deneme.com;06.08.2021 14:24:00;Hava Hortumu Vantuzu 5 adet
760;1;TRY;WEB;Hulusi;Test Surname;borknagar@myspace.com;5322222222;960963;deneme.com;06.08.2021 14:17:00;1 tl iyzico ürünü
645;1;TRY;WEB;Test Name;Test Surname;akira.kurasawa@yahoo.com;5555555555;1;test merchant;06.08.2021 09:38:00;1 tl iyzico ürünü
786;1;TRY;WEB;Test Name;Test Surname;akira.kurasawa@yahoo.com;5555555555;1;test merchant;05.08.2021 14:28:00;1 tl iyzico ürünü
982;1;TRY;WEB;Test Name;Test Surname;akira.kurasawa@yahoo.com;5555555555;1;test merchant;05.08.2021 14:26:00;Kingston USB
549;1;TRY;WEB;Test Name;Test Surname;enslaved@myspace.com;5555555555;1;test merchant;05.08.2021 14:24:00;HDMI Cable
286;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 18:14:00;Kingston USB
596;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 18:08:00;HDMI Cable
500;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 17:59:00;Kingston USB
469;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 17:52:00;HDMI Cable
300;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 17:45:00;Kingston USB
259;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 17:36:00;Kingston USB
136;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 17:33:00;HDMI Cable
497;0.5;TRY;WEB;John;Doe;email@email.com;9,05E+11;15;tasarlapaylas.com;03.08.2021 17:30:00;Kingston USB
729;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;15;tasarlapaylas.com;03.08.2021 17:23:00;Kingston USB
302;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 17:21:00;HDMI Cable
293;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.08.2021 17:13:00;Kingston USB
27;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 17:02:00;Kingston USB
42;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 16:47:00;HDMI Cable
16;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 16:39:00;Kingston USB
405;1;TRY;WEB;Test Name;Test Surname;tryharder@gmail.com;5555555555;15;tasarlapaylas.com;03.08.2021 16:34:00;Kingston USB
414;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.08.2021 16:20:00;HDMI Cable
370;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.08.2021 16:19:00;Kingston USB
472;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.08.2021 16:18:00;HDMI Cable
352;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.08.2021 16:14:00;Kingston USB
841;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;27.07.2021 18:11:00;HDMI Cable
87;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;27.07.2021 18:02:00;Kingston USB
593;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;27.07.2021 17:57:00;HDMI Cable
525;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;27.07.2021 17:47:00;Kingston USB
707;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;27.07.2021 17:46:00;HDMI Cable
545;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;27.07.2021 17:39:00;Kingston USB
416;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;27.07.2021 17:37:00;HDMI Cable
452;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;27.07.2021 17:34:00;Kingston USB
560;1;TRY;WEB;Test Name;Test Surname;080808@gmail.com;5458000000;960506;firlatyakala.com;27.07.2021 16:07:00;HDMI Cable
84;1;TRY;WEB;Test Name;Test Surname;080808@gmail.com;5458000000;960506;firlatyakala.com;27.07.2021 15:57:00;Kingston USB
423;1;TRY;WEB;Test Name;Test Surname;080808@gmail.com;5458000000;960506;firlatyakala.com;27.07.2021 15:44:00;HDMI Cable
